PdfType: central
Format: lhagrid1
---
9.900000e-07 1.146863e-06 1.328580e-06 1.539089e-06 1.782954e-06 2.065458e-06 2.392724e-06 2.771844e-06 3.211034e-06 3.719814e-06 4.309208e-06 4.991989e-06 5.782956e-06 6.699248e-06 7.760725e-06 8.990390e-06 1.041489e-05 1.206510e-05 1.397678e-05 1.619136e-05 1.875684e-05 2.172881e-05 2.517167e-05 2.916005e-05 3.378038e-05 3.913278e-05 4.533326e-05 5.251619e-05 6.083722e-05 7.047671e-05 8.164354e-05 9.457973e-05 1.095656e-04 1.269260e-04 1.470370e-04 1.703346e-04 1.973237e-04 2.285890e-04 2.648083e-04 3.067664e-04 3.553727e-04 4.116805e-04 4.769101e-04 5.524751e-04 6.400132e-04 7.414215e-04 8.588976e-04 9.949874e-04 1.152640e-03 1.335273e-03 1.546843e-03 1.791936e-03 2.075863e-03 2.404778e-03 2.785808e-03 3.227211e-03 3.738553e-03 4.330917e-03 5.017138e-03 5.812089e-03 6.732998e-03 7.799822e-03 9.035682e-03 1.046736e-02 1.126614e-02 1.212588e-02 1.305123e-02 1.404719e-02 1.511916e-02 1.627293e-02 1.751475e-02 1.885133e-02 2.028991e-02 2.183827e-02 2.350479e-02 2.529848e-02 2.722906e-02 2.930695e-02 3.154342e-02 3.395056e-02 3.654139e-02 3.932993e-02 4.233126e-02 4.556164e-02 4.903853e-02 5.278075e-02 5.680855e-02 6.114371e-02 6.580970e-02 7.083176e-02 7.623706e-02 8.205485e-02 8.831660e-02 9.505620e-02 1.023101e-01 1.061421e-01 1.101176e-01 1.142420e-01 1.185209e-01 1.229600e-01 1.275654e-01 1.323433e-01 1.373002e-01 1.424427e-01 1.477778e-01 1.533127e-01 1.590550e-01 1.650123e-01 1.711927e-01 1.776047e-01 1.842568e-01 1.911580e-01 1.983177e-01 2.057456e-01 2.134517e-01 2.214465e-01 2.297406e-01 2.383454e-01 2.472725e-01 2.565340e-01 2.661424e-01 2.761106e-01 2.864522e-01 2.971811e-01 3.083119e-01 3.198595e-01 3.318397e-01 3.442686e-01 3.571630e-01 3.705403e-01 3.844187e-01 3.988170e-01 4.137544e-01 4.214317e-01 4.292514e-01 4.372162e-01 4.453288e-01 4.535919e-01 4.620084e-01 4.705810e-01 4.793127e-01 4.882063e-01 4.972651e-01 5.064919e-01 5.158899e-01 5.254623e-01 5.352123e-01 5.451432e-01 5.552584e-01 5.655612e-01 5.760553e-01 5.867441e-01 5.976311e-01 6.087203e-01 6.200151e-01 6.315196e-01 6.432375e-01 6.551728e-01 6.673296e-01 6.797120e-01 6.923241e-01 7.051702e-01 7.116824e-01 7.182547e-01 7.248878e-01 7.315820e-01 7.383381e-01 7.451566e-01 7.520381e-01 7.589831e-01 7.659922e-01 7.730661e-01 7.802053e-01 7.874104e-01 7.946821e-01 8.020209e-01 8.094275e-01 8.169024e-01 8.244465e-01 8.320602e-01 8.397442e-01 8.474991e-01 8.553257e-01 8.632245e-01 8.711963e-01 8.792418e-01 8.873615e-01 8.955562e-01 9.038266e-01 9.121733e-01 9.205971e-01 9.290988e-01 9.376789e-01 9.463383e-01 9.550776e-01 9.638977e-01 9.727992e-01 9.817829e-01 9.908496e-01 
1.000000e+00 1.112907e+00 1.238562e+00 1.378405e+00 1.403965e+00 1.430000e+00 
-6 -5 -4 -3 -2 -1 1 2 3 4 5 6 21 
0.000000e+00 0.000000e+00 0.000000e+00 7.835118e-01 1.103422e+00 1.103418e+00 1.103382e+00 1.103416e+00 7.834846e-01 0.000000e+00 0.000000e+00 0.000000e+00 -2.164850e+01 
0.000000e+00 0.000000e+00 0.000000e+00 7.077229e-01 1.024814e+00 1.024810e+00 1.024788e+00 1.024837e+00 7.077061e-01 0.000000e+00 0.000000e+00 0.000000e+00 -2.410426e+01 
0.000000e+00 0.000000e+00 0.000000e+00 6.554053e-01 9.700615e-01 9.700576e-01 9.700494e-01 9.701116e-01 6.553975e-01 0.000000e+00 0.000000e+00 0.000000e+00 -2.620024e+01 
0.000000e+00 0.000000e+00 0.000000e+00 6.250210e-01 9.375353e-01 9.375315e-01 9.375356e-01 9.376108e-01 6.250210e-01 0.000000e+00 0.000000e+00 0.000000e+00 -2.780874e+01 
0.000000e+00 0.000000e+00 0.000000e+00 6.219322e-01 9.341038e-01 9.341001e-01 9.341062e-01 9.341835e-01 6.219334e-01 0.000000e+00 0.000000e+00 0.000000e+00 -2.803008e+01 
0.000000e+00 0.000000e+00 0.000000e+00 6.194496e-01 9.312853e-01 9.312815e-01 9.312896e-01 9.313691e-01 6.194521e-01 0.000000e+00 0.000000e+00 0.000000e+00 -2.823391e+01 
0.000000e+00 0.000000e+00 0.000000e+00 7.427466e-01 1.056724e+00 1.056719e+00 1.056679e+00 1.056719e+00 7.427171e-01 0.000000e+00 0.000000e+00 0.000000e+00 -2.037456e+01 
0.000000e+00 0.000000e+00 0.000000e+00 6.778423e-01 9.890519e-01 9.890473e-01 9.890238e-01 9.890790e-01 6.778241e-01 0.000000e+00 0.000000e+00 0.000000e+00 -2.267569e+01 
0.000000e+00 0.000000e+00 0.000000e+00 6.352060e-01 9.440258e-01 9.440215e-01 9.440127e-01 9.440828e-01 6.351975e-01 0.000000e+00 0.000000e+00 0.000000e+00 -2.460392e+01 
0.000000e+00 0.000000e+00 0.000000e+00 6.134265e-01 9.201440e-01 9.201397e-01 9.201445e-01 9.202291e-01 6.134265e-01 0.000000e+00 0.000000e+00 0.000000e+00 -2.604044e+01 
0.000000e+00 0.000000e+00 0.000000e+00 6.117129e-01 9.180942e-01 9.180899e-01 9.180969e-01 9.181838e-01 6.117143e-01 0.000000e+00 0.000000e+00 0.000000e+00 -2.623229e+01 
0.000000e+00 0.000000e+00 0.000000e+00 6.105764e-01 9.166278e-01 9.166235e-01 9.166327e-01 9.167220e-01 6.105790e-01 0.000000e+00 0.000000e+00 0.000000e+00 -2.640679e+01 
0.000000e+00 0.000000e+00 0.000000e+00 7.044395e-01 1.012594e+00 1.012588e+00 1.012545e+00 1.012590e+00 7.044073e-01 0.000000e+00 0.000000e+00 0.000000e+00 -1.917486e+01 
0.000000e+00 0.000000e+00 0.000000e+00 6.496165e-01 9.550540e-01 9.550489e-01 9.550233e-01 9.550858e-01 6.495967e-01 0.000000e+00 0.000000e+00 0.000000e+00 -2.132835e+01 
0.000000e+00 0.000000e+00 0.000000e+00 6.159175e-01 9.190094e-01 9.190044e-01 9.189951e-01 9.190742e-01 6.159083e-01 0.000000e+00 0.000000e+00 0.000000e+00 -2.309718e+01 
0.000000e+00 0.000000e+00 0.000000e+00 6.020469e-01 9.030753e-01 9.030704e-01 9.030759e-01 9.031710e-01 6.020469e-01 0.000000e+00 0.000000e+00 0.000000e+00 -2.437123e+01 
0.000000e+00 0.000000e+00 0.000000e+00 6.015934e-01 9.022917e-01 9.022868e-01 9.022948e-01 9.023926e-01 6.015949e-01 0.000000e+00 0.000000e+00 0.000000e+00 -2.453533e+01 
0.000000e+00 0.000000e+00 0.000000e+00 6.016888e-01 9.020633e-01 9.020585e-01 9.020689e-01 9.021693e-01 6.016917e-01 0.000000e+00 0.000000e+00 0.000000e+00 -2.468226e+01 
0.000000e+00 0.000000e+00 0.000000e+00 6.684494e-01 9.708883e-01 9.708824e-01 9.708348e-01 9.708864e-01 6.684144e-01 0.000000e+00 0.000000e+00 0.000000e+00 -1.804521e+01 
0.000000e+00 0.000000e+00 0.000000e+00 6.229531e-01 9.227256e-01 9.227198e-01 9.226920e-01 9.227629e-01 6.229316e-01 0.000000e+00 0.000000e+00 0.000000e+00 -2.005771e+01 
0.000000e+00 0.000000e+00 0.000000e+00 5.974928e-01 8.949630e-01 8.949574e-01 8.949475e-01 8.950368e-01 5.974828e-01 0.000000e+00 0.000000e+00 0.000000e+00 -2.167505e+01 
0.000000e+00 0.000000e+00 0.000000e+00 5.908783e-01 8.863229e-01 8.863174e-01 8.863239e-01 8.864309e-01 5.908783e-01 0.000000e+00 0.000000e+00 0.000000e+00 -2.279566e+01 
0.000000e+00 0.000000e+00 0.000000e+00 5.915769e-01 8.866976e-01 8.866920e-01 8.867012e-01 8.868111e-01 5.915785e-01 0.000000e+00 0.000000e+00 0.000000e+00 -2.293366e+01 
0.000000e+00 0.000000e+00 0.000000e+00 5.927974e-01 8.876003e-01 8.875948e-01 8.876066e-01 8.877195e-01 5.928005e-01 0.000000e+00 0.000000e+00 0.000000e+00 -2.305468e+01 
0.000000e+00 0.000000e+00 0.000000e+00 6.346429e-01 9.314728e-01 9.314662e-01 9.314142e-01 9.314731e-01 6.346049e-01 0.000000e+00 0.000000e+00 0.000000e+00 -1.698166e+01 
0.000000e+00 0.000000e+00 0.000000e+00 5.977645e-01 8.919772e-01 8.919707e-01 8.919406e-01 8.920209e-01 5.977412e-01 0.000000e+00 0.000000e+00 0.000000e+00 -1.885944e+01 
0.000000e+00 0.000000e+00 0.000000e+00 5.798873e-01 8.718401e-01 8.718337e-01 8.718233e-01 8.719240e-01 5.798765e-01 0.000000e+00 0.000000e+00 0.000000e+00 -2.033283e+01 
0.000000e+00 0.000000e+00 0.000000e+00 5.799166e-01 8.698812e-01 8.698749e-01 8.698825e-01 8.700028e-01 5.799166e-01 0.000000e+00 0.000000e+00 0.000000e+00 -2.130858e+01 
0.000000e+00 0.000000e+00 0.000000e+00 5.816662e-01 8.713128e-01 8.713064e-01 8.713169e-01 8.714406e-01 5.816679e-01 0.000000e+00 0.000000e+00 0.000000e+00 -2.142204e+01 
0.000000e+00 0.000000e+00 0.000000e+00 5.839118e-01 8.732464e-01 8.732401e-01 8.732535e-01 8.733804e-01 5.839151e-01 0.000000e+00 0.000000e+00 0.000000e+00 -2.151875e+01 
0.000000e+00 0.000000e+00 0.000000e+00 6.028942e-01 8.942193e-01 8.942118e-01 8.941552e-01 8.942223e-01 6.028529e-01 0.000000e+00 0.000000e+00 0.000000e+00 -1.598046e+01 
0.000000e+00 0.000000e+00 0.000000e+00 5.739682e-01 8.627243e-01 8.627169e-01 8.626843e-01 8.627752e-01 5.739429e-01 0.000000e+00 0.000000e+00 0.000000e+00 -1.772948e+01 
0.000000e+00 0.000000e+00 0.000000e+00 5.630588e-01 8.495966e-01 8.495894e-01 8.495784e-01 8.496920e-01 5.630471e-01 0.000000e+00 0.000000e+00 0.000000e+00 -1.906607e+01 
0.000000e+00 0.000000e+00 0.000000e+00 5.691581e-01 8.537444e-01 8.537372e-01 8.537459e-01 8.538813e-01 5.691581e-01 0.000000e+00 0.000000e+00 0.000000e+00 -1.990512e+01 
